id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3742342,2,08-05-2016 17:53,08-05-2016 17:55,4,-73.99051666,40.74040985,-73.99500275,40.73406982,N,106
id0872796,2,24-03-2016 11:18,24-03-2016 11:35,5,-73.99385834,40.75125885,-73.97518921,40.75632858,N,1014
id0824682,2,10-05-2016 17:56,10-05-2016 18:06,1,-73.98262024,40.76773834,-73.96726227,40.76102448,N,634
id1157295,1,08-05-2016 11:08,08-05-2016 11:29,1,-73.99420166,40.75108719,-73.98159027,40.72459412,N,1239
id3473658,2,12-06-2016 11:09,12-06-2016 11:35,2,-73.97609711,40.75142288,-74.02335358,40.75310516,N,1543
id2949504,2,13-06-2016 21:47,13-06-2016 22:12,1,-73.78026581,40.64585495,-73.98145294,40.7203331,N,1464
id0322301,2,21-04-2016 19:32,21-04-2016 19:54,1,-73.97177124,40.75988007,-73.87059784,40.77381134,N,1331
id3329361,1,18-05-2016 21:26,18-05-2016 22:02,1,-73.98643494,40.75619507,-73.78178406,40.64438248,N,2155
id2289854,2,12-05-2016 18:20,12-05-2016 18:29,1,-73.97051239,40.75614166,-73.9577179,40.77019882,N,556
id0857991,1,20-05-2016 20:32,20-05-2016 20:44,1,-73.9779892,40.7490654,-73.98712921,40.76399612,N,710
id0798076,1,21-02-2016 22:01,21-02-2016 22:32,1,-73.983078,40.73059845,-73.79057312,40.64416885,N,1858
id3024506,1,16-05-2016 13:14,16-05-2016 13:29,1,-73.95461273,40.76590347,-73.96644592,40.75552368,N,880
id1097014,2,02-05-2016 12:10,02-05-2016 12:21,1,-73.98416138,40.74793625,-73.97472382,40.75922394,N,661
id0271476,2,11-03-2016 19:10,11-03-2016 19:28,2,-73.96696472,40.75233459,-73.93065643,40.80236816,N,1054
id2745583,1,07-04-2016 22:31,07-04-2016 22:45,1,-73.9993515,40.73380661,-73.99022675,40.76691055,N,821
id3285692,1,07-04-2016 16:45,07-04-2016 16:47,1,-73.98138428,40.73310852,-73.98468781,40.73640823,N,114
id0385984,2,21-03-2016 23:14,21-03-2016 23:39,1,-73.97341919,40.76361084,-73.87010193,40.73891068,N,1504
id0130700,1,10-03-2016 22:32,10-03-2016 22:42,1,-73.97797394,40.7597084,-73.97647095,40.78221512,N,568
id1070392,1,30-04-2016 01:17,30-04-2016 01:21,1,-73.98805237,40.72260284,-73.98543549,40.71788788,N,216
id1799600,1,12-05-2016 07:58,12-05-2016 08:10,1,-73.99762726,40.75648499,-73.99160004,40.74241638,N,702
id3597187,1,04-04-2016 05:59,04-04-2016 06:05,1,-73.99085236,40.75592041,-73.98020172,40.75317764,N,308
id1358203,1,04-04-2016 18:41,04-04-2016 18:56,1,-74.00563812,40.7509613,-73.99819183,40.72129059,N,914
id1529051,2,21-06-2016 06:23,21-06-2016 06:30,2,-74.00065613,40.7462883,-73.97592926,40.74877548,N,402
id0331643,1,30-06-2016 08:32,30-06-2016 08:42,1,-74.00170898,40.74661255,-73.99278259,40.73792648,N,580
id3538277,1,10-05-2016 20:48,10-05-2016 21:11,1,-74.00991821,40.72096634,-73.96791077,40.75563812,N,1363
id1938052,2,14-02-2016 07:23,14-02-2016 07:25,1,-73.97125244,40.79267883,-73.96400452,40.79968643,N,109
id1252811,1,21-05-2016 04:23,21-05-2016 04:59,1,-73.96973419,40.79750443,-73.77632904,40.64583588,N,2154
id2504686,1,17-06-2016 20:31,17-06-2016 20:44,4,-73.96935272,40.75297165,-73.98754883,40.7237587,N,745
id2076983,1,02-05-2016 15:08,02-05-2016 15:10,1,-73.98034668,40.77994919,-73.97199249,40.79151535,N,162
id3215926,2,09-02-2016 09:12,09-02-2016 09:22,4,-73.98246002,40.75136185,-74.00562286,40.751091,N,563
id0683408,2,12-01-2016 20:52,12-01-2016 20:59,5,-73.9732132,40.75185776,-73.99033356,40.75698853,N,417
id1328457,1,14-05-2016 14:18,14-05-2016 14:56,1,-73.96859741,40.79248047,-73.97922516,40.74873352,N,2276
id2126161,2,08-02-2016 13:16,08-02-2016 13:18,1,-73.95230865,40.7862587,-73.95518494,40.78014374,N,172
id0310989,1,28-02-2016 17:43,28-02-2016 18:30,1,-73.98761749,40.75806046,-73.78282166,40.64393234,N,2825
id1936357,1,07-01-2016 00:47,07-01-2016 00:57,1,-73.95683289,40.76646805,-73.98169708,40.7855072,N,580
id1588250,2,26-04-2016 17:27,26-04-2016 17:32,2,-73.9559021,40.78225327,-73.96067047,40.77562714,N,246
id2015736,2,30-04-2016 03:11,30-04-2016 03:17,1,-73.99375916,40.72127151,-74.00928497,40.72507858,N,388
id1887225,2,21-06-2016 20:35,21-06-2016 20:47,1,-74.01293945,40.70792007,-73.95864105,40.76025009,N,750
id0266572,2,12-01-2016 18:35,12-01-2016 18:39,1,-73.95249176,40.78351974,-73.94693756,40.77582932,N,234
id2146274,1,23-02-2016 17:09,23-02-2016 17:54,1,-73.96386719,40.77396011,-74.00104523,40.72242737,N,2742
id2386292,2,28-02-2016 11:57,28-02-2016 12:03,1,-73.97258759,40.79375839,-73.97724915,40.77684021,N,379
id0001874,2,15-04-2016 23:54,15-04-2016 23:59,4,-73.9899292,40.7410202,-73.97750092,40.75130844,N,345
id0005963,2,27-06-2016 21:52,27-06-2016 22:04,5,-73.98236847,40.76875305,-73.99150085,40.74869537,N,718
id0248855,1,03-04-2016 19:05,03-04-2016 19:07,1,-73.96897888,40.79078674,-73.97572327,40.78876877,N,137
id3914458,1,19-01-2016 09:07,19-01-2016 09:27,1,-73.95562744,40.77378082,-74.00749969,40.71167755,N,1188
id2796903,2,30-01-2016 18:27,30-01-2016 18:35,2,-73.98538208,40.74959183,-73.9733429,40.75254059,N,493
id2625737,2,03-02-2016 14:40,03-02-2016 14:58,6,-73.97257233,40.76272583,-73.95755005,40.78120422,N,1039
id1027137,1,09-03-2016 20:52,09-03-2016 20:59,2,-73.99050903,40.75108337,-73.98724365,40.76702118,N,398
id2560522,1,15-06-2016 18:22,15-06-2016 18:54,2,-73.96296692,40.77824402,-73.98509979,40.75943756,N,1938
id1027495,2,04-06-2016 14:02,04-06-2016 14:16,1,-74.00986481,40.71269989,-73.99562073,40.72641373,N,825
id3118434,1,28-06-2016 09:51,28-06-2016 10:05,1,-73.99115753,40.7553215,-73.97138977,40.7639389,N,846
id3716508,2,01-01-2016 22:30,01-01-2016 22:49,5,-73.99300385,40.72438049,-73.99930573,40.76105499,N,1109
id1757326,2,23-05-2016 11:58,23-05-2016 12:24,3,-73.95262146,40.78675842,-73.98165894,40.74663162,N,1579
id0032932,2,15-02-2016 17:09,15-02-2016 17:32,1,-73.97413635,40.75107956,-73.87091064,40.77394104,N,1381
id1849076,1,21-03-2016 17:24,21-03-2016 17:43,1,-74.0043335,40.73097992,-73.97270203,40.75651169,N,1137
id3135676,1,19-01-2016 19:31,19-01-2016 19:36,2,-73.95665741,40.76673126,-73.94883728,40.77765274,N,291
id1932420,2,16-04-2016 00:55,16-04-2016 01:02,2,-74.00408936,40.74178696,-74.0089035,40.73805618,N,412
id0723345,1,10-04-2016 10:09,10-04-2016 10:13,1,-73.98670197,40.76672363,-73.97809601,40.77884293,N,278
id3818293,1,11-04-2016 02:54,11-04-2016 03:11,1,-73.92811584,40.76967621,-73.99745941,40.76211166,N,1022
id3669991,2,24-04-2016 22:10,24-04-2016 22:29,1,-73.9865799,40.75572968,-73.9866333,40.7521019,N,1133
id0505399,2,28-02-2016 13:41,28-02-2016 13:52,2,-73.96110535,40.75772858,-73.97561646,40.76397705,N,650
id0899290,2,22-02-2016 09:33,22-02-2016 09:41,1,-73.98603058,40.75317001,-73.99525452,40.7399292,N,498
id3409095,2,01-02-2016 08:30,01-02-2016 09:03,5,-73.96303558,40.79899597,-73.98471069,40.75857162,N,1977
id1732271,1,20-04-2016 01:40,20-04-2016 01:55,1,-73.90457916,40.753479,-73.85997772,40.73830414,N,927
id2424294,1,28-06-2016 22:12,28-06-2016 22:22,1,-74.00502014,40.74076843,-74.00225067,40.72524261,N,590
id0485478,2,10-03-2016 16:42,10-03-2016 16:51,2,-73.98299408,40.76120758,-73.99617767,40.76572037,N,536
id1689214,2,10-06-2016 20:52,10-06-2016 21:02,6,-73.97658539,40.78859329,-73.9805603,40.76208878,N,597
id3795619,1,21-02-2016 18:26,21-02-2016 18:34,1,-73.97554779,40.76112366,-73.98596954,40.75624466,N,478
id2279314,1,01-06-2016 08:26,01-06-2016 08:36,1,-73.95649719,40.76787567,-73.96772766,40.75460434,N,593
id1430276,2,14-06-2016 11:42,14-06-2016 11:45,1,-73.95240784,40.7686882,-73.95056152,40.77513885,N,164
id0302580,1,31-01-2016 07:54,31-01-2016 08:11,1,-73.97399139,40.76305771,-73.87041473,40.77373505,N,1060
id3801005,2,09-01-2016 14:38,09-01-2016 14:47,2,-73.98699951,40.74052811,-74.00657654,40.74887085,N,576
id0487917,2,24-05-2016 18:58,24-05-2016 19:29,5,-73.97531128,40.76522064,-73.99362183,40.72032166,N,1838
id0285677,1,03-03-2016 23:28,03-03-2016 23:38,1,-73.97132111,40.75523758,-73.99072266,40.75096512,N,639
id1782120,2,04-04-2016 06:55,04-04-2016 08:08,2,-73.97667694,40.76507187,-73.65351105,40.62810898,N,4381
id0147170,2,04-04-2016 14:32,04-04-2016 14:42,2,-74.00980377,40.70330811,-74.01006317,40.72084045,N,562
id2111223,2,15-06-2016 19:17,15-06-2016 19:27,1,-73.97012329,40.7527504,-73.9823761,40.73125839,N,572
id0564032,2,16-06-2016 13:54,16-06-2016 14:31,6,-73.9572525,40.78353882,-74.00911713,40.71712875,N,2235
id3280151,2,20-03-2016 22:23,20-03-2016 22:28,1,-73.98539734,40.75008011,-73.99544525,40.73758316,N,312
id1478859,1,13-05-2016 21:57,13-05-2016 22:13,1,-73.99066925,40.75746155,-73.95792389,40.80354691,N,954
id3977444,1,16-04-2016 05:26,16-04-2016 05:33,1,-73.96784973,40.75952911,-73.99057007,40.75534821,N,440
id1630527,2,10-06-2016 08:57,10-06-2016 09:10,3,-73.98756409,40.74331284,-73.97402954,40.75967789,N,769
id0166317,2,14-06-2016 07:44,14-06-2016 07:57,1,-73.99200439,40.73936081,-73.97480774,40.75968933,N,800
id2588594,1,08-04-2016 10:05,08-04-2016 10:22,1,-73.98786926,40.77947998,-73.97290039,40.75844574,N,1058
id3921247,2,16-02-2016 06:24,16-02-2016 07:09,2,-73.78126526,40.64509583,-73.98331451,40.73477173,N,2697
id2690934,2,10-03-2016 02:14,10-03-2016 02:15,1,-73.95526123,40.77695084,-73.9496994,40.78462982,N,56
id2112274,2,05-04-2016 07:11,05-04-2016 07:13,1,-73.98628998,40.74600983,-73.99085236,40.7397995,N,99
id1442775,1,18-02-2016 12:59,18-02-2016 13:12,1,-73.98093414,40.77427292,-73.96780396,40.76274872,N,746
id0347832,2,11-06-2016 23:35,11-06-2016 23:56,1,-73.99359894,40.72441101,-73.95075226,40.78586578,N,1271
id2515734,2,12-03-2016 14:37,12-03-2016 15:01,1,-73.97657013,40.76251221,-74.00045776,40.72228622,N,1393
id0700060,2,09-04-2016 10:57,09-04-2016 11:04,1,-73.99327087,40.74174881,-74.00012207,40.73057175,N,396
id1580478,1,12-03-2016 01:33,12-03-2016 01:43,1,-73.98556519,40.74391556,-73.99147034,40.76208115,N,635
id0786446,1,20-02-2016 20:45,20-02-2016 21:00,1,-73.9900589,40.76186752,-74.00379944,40.73241806,N,922
id2269375,2,18-06-2016 18:47,18-06-2016 19:04,1,-73.94995117,40.77626419,-73.98738098,40.72201157,N,1014
id3131701,1,07-03-2016 22:27,07-03-2016 22:41,1,-73.9650116,40.76911926,-73.93164063,40.84634018,N,851
id3870890,2,04-06-2016 14:34,04-06-2016 15:04,2,-73.9656601,40.79052734,-74.00739288,40.71793365,N,1800
id2281399,2,19-02-2016 14:39,19-02-2016 14:50,1,-73.96257019,40.77577972,-73.97834778,40.7901001,N,689
id0766528,2,20-06-2016 15:00,20-06-2016 15:38,6,-73.78256226,40.64451599,-73.93569183,40.68624496,N,2296
id2683579,2,31-05-2016 08:36,31-05-2016 08:43,1,-74.00228882,40.72964096,-74.00546265,40.73952103,N,420
id1022136,2,09-01-2016 12:40,09-01-2016 12:57,1,-73.97947693,40.78469086,-73.96186066,40.76691818,N,1051
id1165811,1,29-03-2016 18:51,29-03-2016 19:00,2,-73.96824646,40.79982758,-73.94771576,40.82258606,N,558
id3457934,2,13-04-2016 23:12,13-04-2016 23:22,5,-73.98574829,40.74124146,-74.01261902,40.70158005,N,632
id2770118,1,10-02-2016 23:49,11-02-2016 00:00,1,-73.96677399,40.76412964,-73.98841858,40.73163986,N,688
id3163358,2,26-05-2016 09:19,26-05-2016 09:27,1,-73.95918274,40.78316879,-73.97464752,40.79064178,N,458
id3595613,1,15-03-2016 12:47,15-03-2016 13:01,1,-73.98820496,40.75440216,-73.98168945,40.74236679,N,793
id3796044,2,05-03-2016 15:49,05-03-2016 16:06,5,-73.94445801,40.79501343,-73.91591644,40.80614853,N,998
id3645322,1,28-01-2016 20:18,28-01-2016 20:31,2,-73.99340057,40.74200058,-73.96503448,40.77420807,N,733
id2697198,2,09-03-2016 14:03,09-03-2016 14:22,4,-74.00602722,40.70610809,-73.9510498,40.78599167,N,1129
id3148456,2,13-01-2016 22:05,13-01-2016 22:16,5,-73.96936035,40.76377869,-73.97460938,40.79067993,N,687
id1801940,2,31-01-2016 15:25,31-01-2016 15:31,1,-73.98023224,40.75154114,-73.9679184,40.76558685,N,379
id3768685,2,06-01-2016 01:37,06-01-2016 01:45,5,-73.97608185,40.75383377,-74.00032043,40.74142838,N,498
id0990189,2,09-04-2016 15:02,09-04-2016 15:29,1,-74.00514984,40.74169159,-73.96642303,40.76221085,N,1635
id2688997,1,27-04-2016 00:05,27-04-2016 00:20,1,-73.86308289,40.76884842,-73.94657898,40.78150177,N,920
id0266310,1,13-04-2016 14:20,13-04-2016 14:31,1,-73.98960114,40.74011993,-73.98695374,40.75135803,N,677
id3924437,1,16-05-2016 22:19,16-05-2016 22:41,2,-73.97845459,40.76460648,-74.00804138,40.71699524,N,1319
id2300979,2,18-03-2016 12:40,18-03-2016 12:51,1,-73.98142242,40.77872467,-73.95762634,40.78250122,N,642
id2394436,1,04-02-2016 12:13,04-02-2016 12:38,1,-73.97467041,40.7905159,-73.97548676,40.76121902,N,1490
id0950935,2,12-01-2016 17:19,12-01-2016 17:23,6,-73.96970367,40.79730988,-73.96595764,40.80807114,N,278
id0147649,1,15-01-2016 13:53,15-01-2016 14:02,1,-73.9846344,40.74319458,-74.00085449,40.73946381,N,580
id2924355,2,06-01-2016 17:59,06-01-2016 18:13,6,-73.97389221,40.76305389,-73.99021912,40.75665665,N,818
id0691025,2,11-05-2016 18:40,11-05-2016 18:50,1,-73.96637726,40.76224136,-73.95694733,40.78033829,N,600
id0558910,2,22-05-2016 17:50,22-05-2016 18:14,1,-73.99774933,40.75662231,-73.87064362,40.77386475,N,1414
id0506858,2,04-01-2016 15:10,04-01-2016 15:15,1,-73.97534943,40.76155853,-73.98396301,40.74900818,N,289
id1234195,2,13-02-2016 12:14,13-02-2016 12:17,1,-73.98812866,40.76878357,-73.99594879,40.7685051,N,212
id3894107,2,06-05-2016 04:37,06-05-2016 04:52,1,-73.99276733,40.76305008,-73.93913269,40.80755997,N,916
id1770794,2,16-04-2016 08:06,16-04-2016 08:21,1,-73.97396851,40.78393936,-73.99936676,40.73907089,N,884
id3013263,2,27-03-2016 14:15,27-03-2016 14:22,1,-73.95757294,40.7743721,-73.97959137,40.78379059,N,431
id3620125,2,22-06-2016 11:38,22-06-2016 11:45,1,-73.96214294,40.77653122,-73.95999146,40.77922821,N,464
id1036116,2,28-02-2016 20:21,28-02-2016 20:24,1,-73.9890976,40.73670959,-73.98867798,40.73371887,N,147
id2853968,1,19-02-2016 22:17,19-02-2016 22:35,1,-73.98822021,40.73179626,-73.99385834,40.71240616,N,1067
id1546133,2,27-05-2016 13:59,27-05-2016 14:06,2,-73.98231506,40.77276611,-73.98929596,40.76299667,N,457
id0746263,2,07-05-2016 12:22,07-05-2016 12:42,5,-73.99484253,40.76031876,-73.94555664,40.80760956,N,1165
id1838168,2,05-05-2016 15:27,05-05-2016 15:49,4,-73.97967529,40.77101135,-73.9549408,40.78319168,N,1302
id2795790,2,07-02-2016 01:06,07-02-2016 01:30,6,-73.99667358,40.71848679,-73.983078,40.78427124,N,1393
id0575605,1,10-03-2016 23:00,10-03-2016 23:05,1,-73.95846558,40.80086136,-73.94606781,40.80692291,N,318
id0572421,2,18-05-2016 11:12,18-05-2016 11:15,1,-73.96891022,40.76980972,-73.96134186,40.76488876,N,229
id1224554,2,30-04-2016 05:48,30-04-2016 06:12,1,-73.99313354,40.76279068,-73.85040283,40.71035004,N,1423
id2982372,1,04-03-2016 13:10,04-03-2016 13:33,1,-73.95423126,40.77485657,-73.98304749,40.76181412,N,1384
id0413926,1,04-03-2016 20:19,04-03-2016 20:39,1,-74.00549316,40.70918655,-73.98853302,40.76420975,N,1230
id1450936,2,13-03-2016 23:46,14-03-2016 00:11,1,-73.99706268,40.72128296,-73.91184998,40.76242065,N,1511
id3083429,1,10-04-2016 16:49,10-04-2016 17:37,1,-73.99220276,40.71512222,-73.84802246,40.86607742,N,2832
id2038738,2,06-01-2016 20:38,06-01-2016 20:47,1,-73.95700073,40.77241898,-73.97251129,40.74349976,N,494
id0520831,2,24-05-2016 21:24,24-05-2016 21:30,1,-73.98726654,40.73905945,-73.99033356,40.72647095,N,329
id2983810,1,28-04-2016 19:27,28-04-2016 19:54,2,-73.97865295,40.75881577,-73.97294617,40.79869843,N,1576
id0407952,2,11-02-2016 09:31,11-02-2016 09:42,1,-73.99649811,40.75317383,-74.0066452,40.74235535,N,707
id1712229,2,25-05-2016 16:32,25-05-2016 17:54,1,-73.78771973,40.64172745,-73.97246552,40.79344559,N,4905
id3477620,1,02-05-2016 10:49,02-05-2016 11:02,1,-73.97475433,40.75709152,-73.9881134,40.7394104,N,804
id2734677,2,15-05-2016 17:53,15-05-2016 18:31,1,-73.97332001,40.7638588,-73.9901123,40.76393127,N,2305
id2330024,1,21-02-2016 01:01,21-02-2016 01:10,1,-73.95492554,40.72238541,-73.96139526,40.71127319,N,523
id1650473,2,30-03-2016 23:08,30-03-2016 23:23,5,-74.00196075,40.73768997,-73.99053955,40.71578979,N,887
id1234336,2,10-03-2016 09:02,10-03-2016 09:06,1,-73.99349213,40.75220871,-74.00289917,40.75625992,N,206
id2742627,2,14-02-2016 02:32,14-02-2016 02:52,1,-74.0036087,40.7223587,-73.88261414,40.76131821,N,1159
id1765721,2,03-06-2016 23:54,04-06-2016 00:07,1,-73.99259949,40.73564148,-73.97373962,40.72383118,N,797
id1368034,1,02-01-2016 20:46,02-01-2016 20:51,2,-73.96682739,40.7615242,-73.95462036,40.7696228,N,327
id1987083,2,19-02-2016 14:51,19-02-2016 15:09,1,-74.00301361,40.70847702,-73.98957062,40.74163818,N,1069
id0285781,2,10-06-2016 22:50,10-06-2016 23:01,2,-73.95275116,40.78334045,-73.98149109,40.76252365,N,615
id1963278,2,03-05-2016 13:16,03-05-2016 13:22,6,-73.9658432,40.75427628,-73.95802307,40.76493835,N,363
id3714246,2,07-02-2016 22:04,07-02-2016 22:19,1,-73.95608521,40.76776123,-74.00167084,40.74610519,N,900
id1954327,1,13-02-2016 09:35,13-02-2016 09:36,1,-73.97567749,40.78189087,-73.97661591,40.77645874,N,100
id3513466,2,22-02-2016 05:23,22-02-2016 05:41,2,-73.99475098,40.75027084,-73.99503326,40.67990875,N,1040
id1029643,1,04-06-2016 14:48,04-06-2016 15:04,1,-73.97602844,40.69342041,-73.98482513,40.72033691,N,937
id3815169,1,23-03-2016 16:53,23-03-2016 16:56,1,-73.99569702,40.75379562,-74.00387573,40.74308395,N,177
id1921558,1,12-02-2016 20:28,12-02-2016 20:38,1,-73.98013306,40.7374115,-73.97571564,40.73105621,N,583
id2502727,2,10-04-2016 09:24,10-04-2016 09:33,2,-73.98555756,40.7387619,-74.01190186,40.70772934,N,561
id0089553,1,03-05-2016 11:39,03-05-2016 11:51,1,-73.97977448,40.74877548,-73.99279022,40.74977112,N,709
id2911008,2,05-03-2016 18:24,05-03-2016 18:37,1,-73.99100494,40.75050735,-73.98867798,40.73140335,N,798
id1452092,1,22-05-2016 00:38,22-05-2016 00:59,1,-73.99221039,40.74336243,-73.95205688,40.77635956,N,1250
id0384346,2,02-03-2016 12:38,02-03-2016 12:43,1,-73.96404266,40.79782867,-73.96417236,40.79808044,N,307
id3289886,2,04-06-2016 00:30,04-06-2016 00:37,5,-73.97647858,40.75165939,-73.98552704,40.75048065,N,429
id3859933,1,03-03-2016 10:28,03-03-2016 10:54,1,-73.99860382,40.73987961,-73.98178864,40.74952316,N,1518
id2623429,1,14-02-2016 16:06,14-02-2016 16:09,1,-73.99137878,40.76519012,-73.98340607,40.77599335,N,201
id3591722,2,26-05-2016 00:10,26-05-2016 00:29,1,-73.96586609,40.71279144,-73.93143463,40.67238235,N,1163
id1186002,1,11-06-2016 22:15,11-06-2016 22:21,1,-73.98017883,40.78390503,-73.98983765,40.77485657,N,380
id3161121,2,09-01-2016 06:39,09-01-2016 06:47,6,-73.99091339,40.75603867,-73.97917938,40.75115967,N,483
id2008782,2,26-04-2016 14:02,26-04-2016 14:11,1,-73.96013641,40.77563095,-73.96424866,40.76047897,N,564
id1001518,1,07-05-2016 12:18,07-05-2016 12:27,1,-73.9958725,40.75411224,-74.00079346,40.7627182,N,554
id1010616,2,02-03-2016 19:08,02-03-2016 19:14,1,-73.99424744,40.7674408,-73.99578094,40.74676132,N,404
id0848107,1,24-03-2016 20:57,24-03-2016 21:09,1,-73.97382355,40.75161743,-73.95212555,40.78399277,N,741
id2547246,1,04-02-2016 19:31,04-02-2016 19:38,1,-73.98194885,40.74675751,-73.97425842,40.75878906,N,376
id2880651,1,30-01-2016 19:39,30-01-2016 20:02,2,-73.98999786,40.72650528,-73.98583984,40.75505066,N,1328
id0586706,1,09-05-2016 18:29,09-05-2016 18:35,1,-73.96355438,40.75495911,-73.97067261,40.76184082,N,370
id3040577,2,31-03-2016 15:27,31-03-2016 15:37,2,-73.96101379,40.76065826,-73.96113586,40.77253342,N,547
id3403612,1,26-02-2016 05:43,26-02-2016 05:52,1,-73.95918274,40.77453232,-73.98429108,40.76996231,N,521
id0685139,2,01-03-2016 20:28,01-03-2016 20:34,6,-74.00536346,40.72583008,-73.99067688,40.73143005,N,381
id1694228,2,13-04-2016 22:03,13-04-2016 22:15,3,-73.99098969,40.73482895,-74.00718689,40.70518112,N,698
id2544539,1,10-04-2016 16:43,10-04-2016 17:35,1,-73.78248596,40.64445496,-73.97806549,40.75217819,N,3110
id0996878,1,11-02-2016 22:21,11-02-2016 22:40,1,-73.98905945,40.72142029,-73.95915985,40.68895721,N,1120
id3088815,1,05-06-2016 21:35,05-06-2016 21:44,2,-73.99505615,40.72490311,-73.99380493,40.74567032,N,584
id2203348,2,17-06-2016 08:32,17-06-2016 08:35,1,-73.95751953,40.76564026,-73.95130157,40.77087021,N,133
id3233520,1,23-02-2016 14:34,23-02-2016 14:42,1,-73.96784973,40.76278687,-73.97633362,40.75553513,N,466
id0716510,2,06-02-2016 15:03,06-02-2016 15:22,2,-73.99156189,40.73170853,-73.98976135,40.75590134,N,1116
id2578191,1,23-05-2016 14:53,23-05-2016 15:13,1,-73.95645142,40.78404617,-74.00839996,40.7491951,N,1161
id2784623,1,13-05-2016 06:24,13-05-2016 06:28,1,-73.96766663,40.76253891,-73.95813751,40.76530075,N,233
id2648603,2,12-04-2016 23:15,12-04-2016 23:27,1,-73.96559906,40.75460052,-73.95862579,40.77415085,N,755
id0979694,2,05-03-2016 15:14,05-03-2016 15:20,1,-73.96807861,40.8007164,-73.97704315,40.7874794,N,332
id0142323,2,09-01-2016 19:44,09-01-2016 20:00,1,-73.99043274,40.73785782,-73.98313904,40.69727325,N,992
id2937359,2,01-05-2016 00:48,01-05-2016 01:21,2,-73.98950958,40.74560165,-74.0371933,40.61624146,N,1960
id2878125,2,29-06-2016 14:13,29-06-2016 14:29,1,-74.00286865,40.76049042,-74.00778961,40.70317841,N,954
id0704705,2,23-05-2016 11:31,23-05-2016 11:39,1,-73.99176788,40.72619629,-73.99521637,40.73976898,N,475
id2271406,2,24-03-2016 14:38,24-03-2016 14:43,1,-73.960289,40.76941299,-73.96846771,40.76967239,N,328
id0601419,2,25-01-2016 06:57,25-01-2016 07:02,1,-73.9717865,40.74626923,-73.97575378,40.7522316,N,254
id3852308,1,05-01-2016 18:45,05-01-2016 18:51,1,-74.00546265,40.71390915,-74.00759888,40.72555542,N,341
id2982098,2,25-01-2016 23:21,25-01-2016 23:52,1,-73.99826813,40.7507782,-74.0318985,40.71699142,N,1840
id1002509,1,20-06-2016 17:19,20-06-2016 17:27,1,-73.95383453,40.76676559,-73.9713974,40.74618149,N,465
id2414301,2,25-05-2016 18:38,25-05-2016 18:43,1,-73.99481964,40.74473953,-74.00457001,40.73469925,N,298
id1308573,1,16-02-2016 09:28,16-02-2016 09:36,1,-73.99093628,40.74510193,-73.98661041,40.7364006,N,469
id3857688,1,30-04-2016 14:56,30-04-2016 15:02,1,-73.97589111,40.75802231,-73.96417999,40.75662613,N,356
id2236909,2,01-02-2016 14:08,01-02-2016 14:20,1,-73.96837616,40.75081253,-73.96622467,40.76798248,N,728
id0325703,1,04-01-2016 18:11,04-01-2016 18:24,1,-73.97774506,40.75740433,-74.00245667,40.74521637,N,760
id1564042,2,31-01-2016 21:51,31-01-2016 22:15,3,-73.87442017,40.77407837,-73.90622711,40.73715973,N,1442
id1133164,2,17-06-2016 21:18,17-06-2016 21:28,1,-73.97735596,40.77256775,-73.97830963,40.75404358,N,568
id3815436,1,21-03-2016 18:17,21-03-2016 18:20,1,-74.00567627,40.74555206,-73.9963913,40.74448013,N,193
id3477372,1,09-05-2016 13:43,09-05-2016 13:48,1,-73.95653534,40.77852631,-73.95269012,40.78493118,N,326
id0680702,2,26-02-2016 05:43,26-02-2016 06:24,1,-73.97222137,40.79510117,-73.77626801,40.64561081,N,2489
id0523245,2,28-03-2016 14:44,28-03-2016 15:09,1,-73.98220062,40.77058029,-73.9905777,40.74959946,N,1494
id2425708,2,14-01-2016 17:55,14-01-2016 18:18,6,-73.97843933,40.76192856,-73.97975922,40.74333954,N,1362
id1610999,2,21-02-2016 12:36,21-02-2016 12:48,1,-73.98426056,40.7402916,-73.99376678,40.75164032,N,681
id1520286,2,12-06-2016 16:18,12-06-2016 16:30,1,-74.00995636,40.70927811,-73.98757935,40.7227478,N,691
id2087252,2,22-01-2016 08:04,22-01-2016 08:10,1,-73.98707581,40.76042175,-73.96799469,40.76027679,N,400
id2735981,2,05-01-2016 17:04,05-01-2016 17:35,1,-73.97184753,40.74992371,-73.79545593,40.77276993,N,1902
id3108967,1,27-06-2016 21:30,27-06-2016 21:58,2,-73.98079681,40.76534653,-73.94418335,40.81801605,N,1672
id0204699,2,12-03-2016 11:58,12-03-2016 12:06,2,-73.94570923,40.77349854,-73.97516632,40.75289917,N,468
id0031376,1,05-01-2016 21:54,05-01-2016 22:03,2,-73.9871521,40.72032928,-74.00434875,40.72269821,N,506
id3864658,1,26-03-2016 00:45,26-03-2016 01:01,2,-73.98648834,40.73296356,-73.98412323,40.7754631,N,993
id0114412,2,15-05-2016 00:52,15-05-2016 00:57,2,-73.99394226,40.76171875,-73.99526978,40.76127243,N,299
id2336717,1,12-02-2016 09:06,12-02-2016 09:18,1,-74.00366974,40.7434082,-74.00990295,40.72120285,N,683
id0080353,1,16-01-2016 11:48,16-01-2016 12:00,1,-73.98813629,40.71876526,-73.97586823,40.74892044,N,740
